 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,4411267,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,41.03129554,1.360153443,882253.4,1935364.098,4344184,3,4411267,1102816.75,2161096.082,4344184,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.133461203,0.226692241,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,254,31,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4043854,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.418665461,1.236444244,1010963.5,2020598.387,4041861,4,4043854,1010963.5,2020598.387,4041861,4,0,0.0,0.0,0,0,0,0,0,0,100,0,1.236444244,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,26079,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,445837.6471,306.7602285,3725.571429,9356.680677,24942,2,25030,12515.0,17696.05431,25028,2,25993,6498.25,12423.18157,25132,192,0,0,0,0,72,112,115.0350857,191.7251428,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1749169,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,6650.58665,5.145300426,218646.125,617900.6449,1747872,3,966,483.0,678.8225099,963,3,1749155,349831.0,781528.7766,1747872,47,0,0,0,0,72,132,1.715100142,3.430200284,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,161,2,2,62,138,31,31,31.0,0.0,69,69,69.0,0.0,1242236.025,24844.7205,53.66666667,87.75724092,155,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12422.36025,12422.36025,31,69,46.2,20.81345719,433.2,0,0,0,0,0,0,0,0,1,57.75,31.0,69.0,40,0,0,0,0,0,0,2,62,2,138,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,11659514,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.058404836,0.343067473,3886504.667,6729928.736,11700000,833,11700000,3886504.667,6729928.736,11700000,833,0,0.0,0.0,0,0,0,0,0,0,80,0,0.343067473,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1957.0,0.0,1957,1957,11700000.0,0.0,11700000,11700000,DDoS
80,6647808,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.512765712,0.752127619,1661952.0,3323244.699,6646819,1,6647808,1661952.0,3323244.699,6646819,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.752127619,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,989.0,0.0,989,989,6646819.0,0.0,6646819,6646819,DDoS
443,179767,30,33,822,57478,220,0,27.4,62.1586402,2896,0,1741.757576,980.9107385,324308.6885,350.4536428,2899.467742,6219.387084,25775,3,179767,6198.862069,9578.74189,28735,48,122623,3831.96875,9312.909259,45441,4,0,0,0,0,968,1064,166.882687,183.5709557,0,2896,910.9375,1112.195054,1236977.837,0,0,0,1,0,0,0,0,1,925.3968254,27.4,1741.757576,968,0,0,0,0,0,0,30,822,33,57478,29200,126,7,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1325970,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,22.62494627,3.770824378,331492.5,661845.0456,1324260,225,1325970,331492.5,661845.0456,1324260,225,0,0.0,0.0,0,0,0,0,0,0,100,0,3.770824378,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1776260,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,6545.775956,5.066825803,222032.5,625275.0385,1769501,6,6027,3013.5,4253.247289,6021,6,1776201,355240.2,790600.2938,1769501,14,0,0,0,0,72,132,1.688941934,3.377883868,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
42698,23707,35,27,59368,162,2896,0,1696.228571,743.8063903,6,6,6.0,0.0,2511072.679,2615.261315,388.6393443,2334.09355,18309,0,23518,691.7058824,3148.032464,18501,1,23519,904.5769231,3587.138282,18484,1,0,0,0,0,1120,540,1476.357194,1138.904121,0,2896,990.8888889,1032.087504,1065204.616,0,0,0,0,1,0,0,0,0,1006.870968,1696.228571,6.0,1120,0,0,0,0,0,0,35,59368,27,162,61,0,32,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,11927712,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.012121017,0.335353503,3975904.0,6882111.793,11900000,1002,11900000,3975904.0,6882111.793,11900000,1002,0,0.0,0.0,0,0,0,0,0,0,80,0,0.335353503,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,5030.0,0.0,5030,5030,11900000.0,0.0,11900000,11900000,DDoS
57966,2326395,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,15.47458622,2.579097703,465279.0,1018543.912,2287173,3,0,0.0,0.0,0,0,2295933,573983.25,1142131.71,2287173,3,0,0,0,0,20,100,0.429849617,2.149248086,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,61020,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,393.3136676,65.55227794,20340.0,35226.44934,61016,1,61020,20340.0,35226.44934,61016,1,0,0.0,0.0,0,0,0,0,0,0,80,0,65.55227794,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,225,2,2,68,166,34,34,34.0,0.0,83,83,83.0,0.0,1040000.0,17777.77778,75.0,89.86656775,175,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,40,40,8888.888889,8888.888889,34,83,53.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,67.0,34.0,83.0,40,0,0,0,0,0,0,2,68,2,166,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,9704710,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.473025984,0.412170997,3234903.333,5600418.189,9701709,3,9704710,3234903.333,5600418.189,9701709,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.412170997,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3001.0,0.0,3001,3001,9701709.0,0.0,9701709,9701709,DDoS
53,350,2,2,90,206,45,45,45.0,0.0,103,103,103.0,0.0,845714.2857,11428.57143,116.6666667,133.9489953,267,10,10,10.0,0.0,10,10,73,73.0,0.0,73,73,0,0,0,0,64,64,5714.285714,5714.285714,45,103,68.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,85.25,45.0,103.0,64,0,0,0,0,0,0,2,90,2,206,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,71298812,9,5,62,11607,20,0,6.888888889,5.30199124,7215,0,2321.4,3327.769794,163.663316,0.196356708,5484524.0,19300000.0,69700000,1,70800000,8845129.0,24600000.0,69700000,1,538587,134646.75,268594.4426,537538,5,0,0,0,0,192,112,0.126229312,0.070127396,0,7215,778.3333333,2107.034872,4439595.952,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,1078014.0,0.0,1078014,1078014,69700000.0,0.0,69700000,69700000,DDoS
80,3056981,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,9.813603683,1.635600614,764245.25,1525140.131,3051954,1,3056981,764245.25,1525140.131,3051954,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.635600614,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,170,2,2,66,218,33,33,33.0,0.0,109,109,109.0,0.0,1670588.235,23529.41176,56.66666667,91.22134253,162,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,11764.70588,11764.70588,33,109,63.4,41.62691437,1732.8,0,0,0,0,0,0,0,0,1,79.25,33.0,109.0,40,0,0,0,0,0,0,2,66,2,218,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,11492418,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.088333369,0.348055562,3830806.0,6633566.699,11500000,244,11500000,3830806.0,6633566.699,11500000,244,0,0.0,0.0,0,0,0,0,0,0,80,0,0.348055562,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1829.0,0.0,1829,1829,11500000.0,0.0,11500000,11500000,DDoS
80,1326903,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,8762.509392,6.02907673,189557.5714,494003.9471,1309767,48,16744,8372.0,11663.01925,16619,125,1326844,331711.0,652084.0685,1309767,159,0,0,0,0,72,112,2.260903774,3.768172956,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,63345,4,4,176,688,44,44,44.0,0.0,172,172,172.0,0.0,13639.59271,126.2925251,9049.285714,23010.59078,61208,3,63143,21047.66667,36449.56587,63136,3,2134,711.3333333,1187.254957,2082,3,0,0,0,0,104,128,63.14626253,63.14626253,44,172,100.8888889,67.46192342,4551.111111,0,0,0,0,0,0,0,0,1,113.5,44.0,172.0,104,0,0,0,0,0,0,4,176,4,688,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
16087,4804967,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,7.492247085,1.248707848,960993.4,2132592.441,4775841,1,0,0.0,0.0,0,0,4778866,1194716.5,2387416.479,4775841,1,0,0,0,0,20,100,0.208117975,1.040589873,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,166667,10,6,557,4130,200,0,55.7,72.58259663,2860,0,688.3333333,1115.223147,28121.94376,95.999808,11111.13333,19749.8285,49037,3,166667,18518.55556,23446.85778,50092,3,108011,21602.2,28984.38002,57406,4,0,0,0,0,212,132,59.99988,35.999928,0,2860,275.7058824,700.3407889,490477.2206,0,0,0,1,0,0,0,0,0,292.9375,55.7,688.3333333,212,0,0,0,0,0,0,10,557,6,4130,8192,172,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,574431,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,20240.89926,15.6676781,71803.875,201327.8705,570055,52,3878,1939.0,2614.880877,3788,90,574379,114875.8,254458.0417,570055,61,0,0,0,0,72,132,5.222559367,10.44511873,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,65183840,15,17,952,7866,552,0,63.46666667,147.3139828,2099,0,462.7058824,738.6577154,135.278928,0.490919222,2102704.516,4022524.283,10100000,4,60500000,4323321.429,5150313.696,10100000,17,65100000,4070797.125,4926029.16,10100000,4,0,0,0,0,312,348,0.230118385,0.260800837,0,2099,267.2121212,569.4693669,324295.3598,0,0,0,1,0,0,0,0,1,275.5625,63.46666667,462.7058824,312,0,0,0,0,0,0,15,952,17,7866,8192,32754,14,20,77322.0,61267.72041,202384,52196,10000000.0,21914.31364,10100000,9995277,BENIGN
80,532773,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,45.04732785,7.507887975,177591.0,307068.3644,532163,250,532773,177591.0,307068.3644,532163,250,0,0.0,0.0,0,0,0,0,0,0,80,0,7.507887975,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,134987,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,177.7948988,29.63248313,44995.66667,77085.88852,134005,3,134987,44995.66667,77085.88852,134005,3,0,0.0,0.0,0,0,0,0,0,0,80,0,29.63248313,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,5085863,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.898703917,0.98311732,1271465.75,2540942.965,5082880,4,5085863,1271465.75,2540942.965,5082880,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.98311732,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2983.0,0.0,2983,2983,5082880.0,0.0,5082880,5082880,DDoS
80,95943988,9,5,62,11607,20,0,6.888888889,5.30199124,10135,0,2321.4,4413.201989,121.6230453,0.145918471,7380306.769,25100000.0,90700000,1,95900000,12000000.0,31800000.0,90700000,1,63097,15774.25,30928.06219,62164,4,0,0,0,0,192,112,0.093804731,0.05211374,0,10135,778.3333333,2615.387752,6840253.095,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,1022.0,0.0,1022,1022,47900000.0,60400000.0,90700000,5214869,DDoS
80,3723088,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,8.057827266,1.342971211,930772.0,1859534.855,3720074,1,3723088,930772.0,1859534.855,3720074,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.342971211,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,183,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,939890.7104,21857.9235,61.0,99.59417654,176,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,10928.96175,10928.96175,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,143,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,1118881.119,27972.02797,47.66666667,45.00370355,93,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,80,80,13986.01399,13986.01399,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,80,0,0,0,0,0,0,2,64,2,96,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,74969002,9,4,62,11607,20,0,6.888888889,5.30199124,11595,0,2901.75,5795.50069,155.6509983,0.173405003,6247416.833,18900000.0,65700000,1,74400000,9295940.125,23000000.0,65700000,1,602425,200808.3333,346909.0703,601384,16,0,0,0,0,192,92,0.120049617,0.053355385,0,11595,833.9285714,3097.25274,9592974.533,0,0,0,0,1,0,0,0,0,898.0769231,6.888888889,2901.75,192,0,0,0,0,0,0,9,62,4,11607,256,229,7,20,994.0,0.0,994,994,37200000.0,40400000.0,65700000,8645776,DDoS
80,97617218,8,4,56,11601,20,0,7.0,5.656854249,8675,0,2900.25,4088.041942,119.4154089,0.122929133,8874292.545,27100000.0,90300000,1,97600000,13900000.0,33800000.0,90300000,1,29846,9948.666667,11198.97519,22178,194,0,0,0,0,172,92,0.081952756,0.040976378,0,8675,897.1538462,2471.828063,6109933.974,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,1119.0,0.0,1119,1119,48800000.0,58700000.0,90300000,7269719,DDoS
80,429409,3,4,679,421,679,0,226.3333333,392.0208328,421,0,105.25,210.5,2561.660328,16.30147482,71568.16667,110254.5564,213917,3,214502,107251.0,151079.0207,214080,422,215492,71830.66667,123538.1065,214479,3,0,0,0,0,108,136,6.98634635,9.315128467,0,679,137.5,263.7726294,69576.0,0,0,0,1,0,0,0,0,1,157.1428571,226.3333333,105.25,108,0,0,0,0,0,0,3,679,4,421,65535,5059,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,12171672,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,1.97179155,0.328631925,4057224.0,7023864.47,12200000,980,12200000,4057224.0,7023864.47,12200000,980,0,0.0,0.0,0,0,0,0,0,0,80,0,0.328631925,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3988.0,0.0,3988,3988,12200000.0,0.0,12200000,12200000,DDoS
80,1465964,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,20.46434974,3.410724956,366491.0,730989.126,1462974,3,1465964,366491.0,730989.126,1462974,3,0,0.0,0.0,0,0,0,0,0,0,100,0,3.410724956,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6025853,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.982838612,0.663806435,2008617.667,3479024.388,6025849,1,6025853,2008617.667,3479024.388,6025849,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.663806435,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4,4,6025849.0,0.0,6025849,6025849,DDoS
58821,78972380,5,9,11607,62,7215,0,2321.4,3327.769794,20,0,6.888888889,5.30199124,147.7605208,0.17727717,6074798.462,18300000.0,66200000,1,79000000,19700000.0,38300000.0,77200000,155,77200000,9643910.5,23200000.0,66200000,1,0,0,0,0,112,192,0.063313275,0.113963895,0,7215,778.3333333,2107.034872,4439595.952,0,0,0,0,1,1,0,0,1,833.9285714,2321.4,6.888888889,112,0,0,0,0,0,0,5,11607,9,62,229,256,3,20,27399.0,0.0,27399,27399,38600000.0,39100000.0,66200000,10900000,BENIGN
80,4601901,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,6.519045064,1.086507511,1150475.25,2300283.214,4600900,1,4601901,1150475.25,2300283.214,4600900,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.086507511,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,53,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,226415.0943,37735.84906,53.0,0.0,53,53,53,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0,0,0,40,0,37735.84906,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,64209,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,659229,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,17646.37175,12.13538846,94175.57143,247684.1437,655868,46,2354,1177.0,1402.899854,2169,185,659183,164795.75,327382.9711,655868,185,0,0,0,0,72,112,4.550770673,7.584617788,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,841586,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,13815.58153,10.69409425,105198.25,295566.3692,836679,14,4568,2284.0,2797.314426,4262,306,841547,168309.4,373635.1154,836679,14,0,0,0,0,72,132,3.564698082,7.129396164,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
54226,4086370,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,8.809774935,1.468295822,817274.0,1809348.328,4053899,3,0,0.0,0.0,0,0,4075936,1018984.0,2023299.863,4053899,3,0,0,0,0,20,100,0.24471597,1.223579852,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,153937,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,75530.899,58.46547614,19242.125,42869.7699,121828,45,31532,15766.0,22214.46664,31474,58,153841,30768.2,52691.47408,121828,45,0,0,0,0,72,132,19.48849205,38.97698409,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1273944,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,18.83913265,3.139855441,424648.0,734656.4437,1272956,1,1273944,424648.0,734656.4437,1272956,1,0,0.0,0.0,0,0,0,0,0,0,80,0,3.139855441,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1255997,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,19.1083259,3.184720983,418665.6667,725140.6798,1255986,1,1255997,418665.6667,725140.6798,1255986,1,0,0.0,0.0,0,0,0,0,0,0,80,0,3.184720983,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
54915,8008416,7,9,12982,56,5840,0,1854.571429,2327.333084,20,0,6.222222222,5.783117191,1628.037305,1.997898211,533894.4,1675522.958,6426827,3,8008416,1334736.0,2601156.821,6499776,3,6499800,812475.0,2268602.064,6426827,3,1,0,0,0,152,204,0.874080467,1.123817744,0,5840,847.8235294,1700.119159,2890405.154,0,1,0,0,1,1,0,0,1,900.8125,1854.571429,6.222222222,152,0,0,0,0,0,0,7,12982,9,56,229,256,5,20,72876.0,0.0,72876,72876,6426827.0,0.0,6426827,6426827,BENIGN
49423,5051082,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,7.127185819,1.187864303,1010216.4,2242279.922,5021304,0,0,0.0,0.0,0,0,5041891,1260472.75,2507237.004,5021304,0,0,0,0,0,20,100,0.197977384,0.989886919,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,29778.0,0.0,29778,29778,5021304.0,0.0,5021304,5021304,BENIGN
80,71341570,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,163.3970208,0.168204877,6485597.273,20000000.0,66800000,1,70800000,10100000.0,25000000.0,66800000,1,585476,195158.6667,333896.6313,580705,811,0,0,0,0,172,92,0.112136585,0.056068292,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,3955923.0,0.0,3955923,3955923,66800000.0,0.0,66800000,66800000,DDoS
53,184,2,2,76,244,38,38,38.0,0.0,122,122,122.0,0.0,1739130.435,21739.13043,61.33333333,66.0176744,133,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,10869.56522,10869.56522,38,122,71.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,89.5,38.0,122.0,64,0,0,0,0,0,0,2,76,2,244,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,33688,3,6,26,11601,20,0,8.666666667,10.26320288,7300,0,1933.5,2720.783986,345137.7345,267.1574448,4211.0,11224.06163,31983,4,32019,16009.5,22635.19517,32015,4,33656,6731.2,14205.76185,32140,188,0,0,0,0,72,132,89.0524816,178.1049632,0,7300,1162.7,2258.94725,5102842.678,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
