 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Label
5276,469512,9,23,2442,5235,413,41,986.6622870095824,402.45027148026674,896,25,919.760529933927,5.703727655340092,510908.0913263296,4604.656988515524,1,1,0,0,1,1,0,1,1.0892816372303582,BENIGN
61905,432900,37,41,6395,14973,1276,46,515.4274330811147,348.99848352806646,1471,93,310.7863762905025,184.5014416433221,926473.4778836756,2004.252149329388,0,0,1,0,1,0,1,0,1.9154240273005207,DDoS
8522,533635,40,17,6733,9555,149,4,455.2252115295577,463.3736717136091,900,55,956.4078808035114,284.0381401234263,383364.5768833911,6397.241575667904,0,1,1,1,0,1,1,1,1.0754640798818436,BENIGN
61393,263580,44,38,6621,3286,242,71,831.9331525565364,306.3009364620124,560,49,531.5364218305929,384.1103318831789,125717.65730898568,6596.640614991164,0,1,1,1,1,0,0,0,0.7298553308898874,BENIGN
11671,71061,44,18,11598,11710,639,91,712.8299908791037,210.0350351695936,859,47,997.065776711545,46.27648877313943,495424.2834325317,5324.513685633016,1,0,1,1,1,0,1,0,1.0916648335330803,PortScan
13429,155290,17,2,3162,13082,619,17,99.1348384269208,438.2176706620708,112,34,698.4433242914259,80.55471670876797,901960.3162916418,3293.3095009856474,0,0,0,0,1,1,0,1,1.5940643724793158,BENIGN
65437,474113,6,29,7339,3386,485,39,322.85194257099346,298.2807702928029,1352,47,539.8141149916348,38.31789974507123,506599.04375842615,6551.388545216933,1,1,0,0,0,1,0,1,1.0003305112606071,BENIGN
21123,886207,17,17,5381,9498,760,68,314.40082739120515,272.93015812754754,812,34,835.7743262709139,51.06776816640634,182551.47774715853,754.897130282206,0,0,0,0,1,0,0,1,0.8363975401218244,DDoS
62432,615646,8,22,10493,321,1104,27,428.0554033912668,180.94748447233684,109,17,257.18752198614254,460.4254959073269,221045.88703060464,2731.469859392102,0,1,0,1,1,1,0,1,1.5680923664868174,BENIGN
64312,519166,30,24,4156,2587,707,14,120.61432873590115,283.13956098570605,715,78,913.797672895442,209.02637771957825,561192.0200066569,8174.688159880103,1,1,1,1,1,1,0,1,1.30923978704281,BENIGN
35940,246585,19,6,3011,3514,288,37,636.6794475491375,397.2883325214257,1145,55,958.3573996938572,283.0233517867747,337850.5071405545,9685.751578476937,1,1,1,0,0,1,0,0,0.5145997950618801,BENIGN
49501,268855,22,29,8185,4508,63,34,961.842662328933,415.5760866820239,1186,98,421.2605257871,206.98240727145847,53785.53658059178,1710.218342427631,0,1,0,1,0,0,1,0,1.2155709929820984,BENIGN
31841,904099,36,37,3216,3689,1342,25,496.73653637697737,278.70871232105674,333,29,167.5416837777816,38.96028508728191,383703.8262014023,9300.556587751644,0,1,1,1,0,0,1,1,1.8342787192538703,BENIGN
37680,233783,3,14,5957,7333,590,42,557.2587195881872,479.5553819758722,830,68,929.7406089347518,317.97798983504447,619003.0637226475,5512.555880656929,0,1,1,1,1,1,0,0,0.8753454851792377,BENIGN
32655,327026,27,32,99,14638,735,87,75.02996558422173,240.5667928605979,1458,66,131.42458876636977,129.56814372611143,998160.9941635547,1592.0503077766834,0,1,1,0,0,0,0,0,0.583713266859861,BENIGN
266,562016,44,24,4748,436,943,79,101.83251464457128,487.768436256808,750,67,890.1002082950589,189.53559491191217,19649.50739273517,4790.154511457534,0,1,0,0,1,1,1,1,1.1696511391735531,BruteForce
1665,145017,32,19,9119,10392,619,68,633.0265727615166,455.21515188435313,241,79,845.518425144789,226.2988131667699,992204.9559753048,190.970456776364,1,0,0,1,0,1,0,0,1.0757057374175885,BENIGN
17469,975218,17,20,3260,6303,856,61,432.5957513736178,15.587479104164494,556,41,195.43057789933783,343.6613715936014,580326.0323440671,8762.401785001113,0,0,0,1,0,0,0,0,1.7505764000989958,BENIGN
6930,105229,38,23,8739,7648,473,17,340.16010804888066,175.52841829551852,164,42,100.03949839517831,184.77236790396745,110502.19619067851,798.3049351117634,0,0,0,0,1,1,0,1,1.8599436474088145,BENIGN
53640,784626,4,17,5172,11583,870,33,713.7241310771781,31.988666644748463,926,88,54.14247817444267,12.781405100207664,931346.3285321374,531.6507840070099,0,0,1,0,1,0,1,0,1.6259410668346683,BENIGN
57183,392347,26,27,8209,5934,871,68,803.1055501429167,161.43475817564595,1171,70,590.8768178201863,78.89451933704267,827788.8058649267,2654.285103865871,1,1,1,0,0,1,1,1,1.225334757364314,BruteForce
56557,458299,8,44,472,8564,987,46,545.2043661328624,472.3907188645245,434,17,500.819105125765,121.28949032892204,86927.62193646363,7319.041672359789,0,0,0,1,1,0,0,0,1.138752613229488,BENIGN
43811,864680,48,41,11587,3991,474,66,575.0705505138734,277.576227954775,1218,60,931.6906118336994,367.8590987608147,994509.0657263752,9891.054752128,0,0,0,1,0,1,1,1,1.861635573605256,DDoS
63746,399962,43,29,7670,10506,1248,20,594.9066980418697,108.91780437284318,1109,12,584.8652684183681,496.2284724454619,333832.2723306045,1777.9280977808214,1,1,0,1,1,1,0,1,1.2790946767912992,BruteForce
54487,198994,45,22,9401,1738,948,9,949.827142280284,77.89786996177989,901,74,119.12193500343264,391.70251420941855,403426.2203978009,9419.493160064478,1,1,0,1,0,1,0,0,0.9334841684143158,PortScan
53719,650025,39,2,753,9581,1006,43,218.2786820533524,131.1665684235359,1104,41,419.80028983268153,98.81151126485126,345607.59445606504,507.43040054398426,0,0,0,1,1,1,0,0,1.888174169891062,BENIGN
11895,557722,32,4,14296,14662,577,84,345.5677760522257,7.361990722937998,1359,52,146.7767537408145,68.69422712472797,314712.083593016,4462.611824162912,1,1,0,0,0,1,0,0,1.2871421970642902,DoS
25391,832396,45,5,4656,10423,950,81,366.89307836956704,89.2026088206859,369,38,231.4628432794714,141.8870145301619,73486.29149015587,3511.287166261221,0,1,1,1,1,1,1,1,1.162421177611395,BruteForce
50356,683322,19,32,11832,3623,344,89,720.639786826039,317.058765343617,1420,86,134.71195332706432,85.26023005049822,452361.2653325097,690.0528870988855,1,0,0,0,1,1,1,0,1.3118036660226593,BENIGN
59601,29258,13,6,12757,1314,616,41,129.80162879459436,234.5957172492329,926,8,891.1688060852533,111.31580266081806,233436.5008572377,4006.884699872009,1,1,0,0,0,0,1,1,0.5283651841170474,BENIGN
45563,908183,30,48,8237,9818,1312,66,473.8085917689284,110.60655440726262,1068,10,61.24119408578352,424.6913384321415,260825.0510003099,1561.2084556018756,0,0,0,1,0,1,1,1,1.7782251254182395,BENIGN
15728,477747,20,34,4887,13,26,9,59.72216358831964,310.93119198046907,911,56,170.41838584414432,218.2450361675686,250573.3898730308,5173.904794142409,1,1,1,0,0,1,1,0,1.625511123888276,BENIGN
59163,257808,31,23,5561,2151,529,51,219.51386611413872,42.64986382254688,482,43,604.5422713354153,255.1195548027995,602464.1109585029,2385.016294314896,0,1,0,0,0,0,0,0,0.6203039204997793,DoS
38659,101440,21,11,4915,11333,1095,94,802.018542200789,311.59674120480423,1497,46,450.922513233022,422.6821876255344,651688.5976419694,8564.756090570561,1,1,0,1,0,1,1,0,0.7640351723550243,DDoS
48767,42230,40,47,2608,1395,1221,22,875.3193690097578,167.49478531128486,177,67,823.2570446116368,136.74316311088234,622805.7239175878,9307.633963149556,1,0,0,1,1,1,0,1,1.083987839333635,BENIGN
25362,453762,30,31,738,12956,467,78,134.55301908354568,443.832681999058,435,24,643.5410956498604,69.76106214390845,147952.91049279383,4471.542855882466,0,1,1,0,0,0,0,1,1.9666805636139937,BENIGN
4283,45233,38,29,755,4839,1123,39,242.9962403304697,130.89834335091408,268,66,793.1558830721164,406.8560368607519,876502.051637604,7235.645816024355,1,1,1,1,1,0,0,0,1.879438700593272,BENIGN
33375,819133,47,31,2104,423,1282,6,569.3546732174273,69.24371229554586,1460,19,606.7109094767441,455.598950008195,721124.2182935795,8036.358954139673,0,0,0,1,1,0,1,1,0.7451494204220721,DDoS
4964,68927,39,48,2074,14163,651,44,135.38436609560614,405.21407026390335,837,98,754.2010436887496,56.27638404285443,110333.88377616549,3458.7669590611918,0,1,0,0,0,1,0,0,1.729244278387109,BENIGN
8008,628647,44,41,8436,2313,728,49,380.4503103383677,177.5463652241132,316,44,971.1869481014392,309.59110979656543,735695.3138556741,1965.4184137568616,1,1,0,1,0,0,0,1,0.512423486918927,DoS
24091,810659,30,1,7744,967,466,45,843.4832703511023,485.7533010305871,610,18,537.8985320210897,376.1626742587236,387798.52689853485,8957.531939219363,1,0,1,0,0,0,0,0,1.9822379108746773,BENIGN
58661,910442,18,38,13846,11660,905,33,188.93803354911188,104.25460363053176,22,67,605.0273252988991,219.78978297100892,116555.32016283572,948.7593546208504,0,1,1,0,1,0,1,0,1.87963076534386,DDoS
55091,441125,30,41,8099,744,345,51,991.261288148641,375.14943594468986,1272,31,902.5899927350744,107.93640854641626,366290.5184372444,6987.58195752494,0,1,1,1,0,0,0,0,0.5903607452857556,BENIGN
9027,9079,35,17,14636,10684,326,42,856.3150655369733,135.4686107047075,646,70,178.86760064034766,334.5737029280824,268213.90446295106,5567.640129075361,1,0,1,1,1,1,0,1,1.7483731994427891,BENIGN
19604,110998,23,36,3186,12737,942,46,989.9817880388592,449.7825953771589,10,23,536.2061776393853,122.5006201283852,768759.5269427655,9750.500478254477,1,0,0,1,1,0,0,0,0.5938322146829339,DoS
28558,755344,4,17,4846,7834,1462,83,591.0362758772002,20.94660342293457,111,71,903.1644643146182,319.8916801774198,92627.89570544857,4212.927584124045,0,0,1,1,0,0,0,1,1.559503339177424,BENIGN
10807,628420,10,46,11484,8975,819,57,281.8898438679722,330.6003115828984,1078,99,487.01877936701214,459.9007351278244,808153.7690329968,8849.29270828132,1,1,1,1,1,1,1,1,1.5931669089338711,BENIGN
46166,23218,18,38,14869,8277,1330,36,586.3465985522736,393.6896448919428,26,86,132.38283391639368,263.04684878897945,53499.28344760676,5815.153843189022,0,1,0,1,1,0,1,1,1.7979251903398452,DoS
29243,325713,31,48,11916,2604,89,86,899.4521736815257,130.0730664035322,448,42,778.1288443954721,274.9742696868741,464664.7723833142,9156.92265173832,0,1,0,0,0,1,1,0,0.9066693185062922,BruteForce
63394,798520,6,49,14979,13536,108,80,432.8241601172245,340.82120016932475,841,22,760.187922470832,263.65969149909694,467460.46085208433,6714.520082526603,1,1,1,0,1,0,1,0,1.5995348236782585,BENIGN
32626,493949,49,12,5667,10368,903,59,437.8107314588205,379.9537507463589,382,63,750.2516313831381,279.5658700902949,238475.107432502,5897.25719599677,0,0,0,0,0,1,1,1,0.8595303740688416,BENIGN
47692,853362,11,34,4779,2667,1224,49,995.2429940395012,92.61311473827044,707,73,387.478557407376,417.3992445326072,417206.4038934609,8022.863632130073,0,0,1,1,1,0,0,1,1.30667980118747,DDoS
32625,9891,31,30,1148,14790,910,60,196.7697753171243,328.37971902778867,98,9,584.5202570237408,491.1943545992895,589004.2222985073,2141.456564133244,0,0,0,1,1,1,0,0,1.3649774722720154,DDoS
4682,893778,46,49,5637,1949,1461,95,302.9236371479751,440.2447471276097,55,23,896.9498083995907,165.24721281315743,356380.82869300456,4305.434084624092,0,1,1,0,1,0,0,0,0.9458220695605184,PortScan
34303,536901,35,27,12229,3115,119,36,686.6180292195311,18.271176487623976,1000,38,242.36477716181764,399.51132186544095,905623.9693026358,56.16989101607324,0,0,0,0,0,0,0,1,0.827815840717596,BruteForce
48374,715473,46,42,13516,12179,1221,12,791.8975780029629,13.003922277487275,799,49,577.6917556132391,112.32279428967288,295217.7431823292,9331.681637902222,0,0,0,1,1,1,1,1,1.072417811327203,BENIGN
4855,92579,6,12,13795,3413,1433,21,691.9594223298183,265.187358860183,168,75,534.5934169910668,392.1552036066389,611643.2519163347,949.0616476600936,0,1,0,0,0,0,0,1,0.9048777483692398,BENIGN
20903,612580,5,4,10540,11516,588,15,322.0880057133392,317.9494565494444,1115,96,552.8797902603364,169.48492703413473,810888.1906876472,4243.986142516782,0,0,0,1,0,1,0,0,1.8345597643974527,PortScan
25309,23313,5,3,10395,12166,1018,67,90.2181986073675,32.20195966497017,966,83,246.3279568691798,25.538287931927695,680948.2867219645,3663.704881322301,0,0,1,1,0,0,1,1,1.9667699686175504,BENIGN
28273,201140,36,1,13200,8491,202,18,262.7023716404008,31.07329925570008,385,22,205.50576970861297,180.6676804487947,650849.4845294264,320.9332244048716,1,1,0,0,1,0,1,1,1.484986681333357,BENIGN
589,561166,11,31,6822,7421,192,44,897.5064149065273,289.680720634984,413,37,107.61749100674808,212.4322500415992,723552.6645502803,677.9715978510723,1,0,0,1,1,0,0,0,0.6132727970923373,BENIGN
6110,467017,5,18,351,670,1480,16,640.5480991410528,5.660151547942048,1437,47,431.5878193681083,404.1636937282183,960718.1591201004,9954.474528952253,1,1,0,1,0,1,1,1,0.7716123221031275,BENIGN
57964,528791,23,29,4914,8397,292,9,844.8976173569176,186.06729665762973,1032,77,377.3433564859964,291.77863918664167,912910.2219755818,2013.8065539609468,1,0,0,1,1,1,1,0,1.3192360162119243,PortScan
27868,295901,21,21,6402,9064,1495,75,462.87727117389073,8.013327832917053,696,98,300.86377888998175,133.0050391221852,729478.3816405833,199.85029252636372,1,0,1,1,1,0,0,0,0.5088063665778233,BENIGN
37764,291127,20,28,10772,13369,1235,59,308.92026549837766,7.375913284598514,988,49,814.6803444068896,369.3075611473898,391998.6364435296,203.2943855894174,0,0,1,1,1,1,0,1,0.5865661008342669,BENIGN
33454,442112,39,24,13304,12628,856,30,919.6993381948394,318.7252676747761,747,58,496.0981960044113,335.489936676269,194231.08653164984,763.1134649174181,0,1,0,1,0,0,1,0,1.8489128474265737,BENIGN
44502,370322,44,31,3383,2514,1491,13,762.6427672335918,276.7246458667441,263,71,83.84172246639375,105.06059009047571,449595.6815202352,1001.683058801092,1,0,1,1,0,1,0,0,0.6267179699239485,BENIGN
12177,286363,38,4,655,12588,767,59,258.2983083545523,43.66466617350797,598,44,750.8089826590729,243.33527983481417,897142.6620983508,2224.786671072716,0,0,1,1,0,1,1,0,1.0399299596138192,BruteForce
41934,977169,43,24,12418,9934,421,88,258.81067636382755,469.1526405689378,1452,30,625.2279886089418,64.73335755278298,651898.2331705249,7785.009211829765,0,1,1,1,0,1,0,1,1.4571567197030362,BENIGN
29418,839189,27,23,6615,12780,1465,84,599.7656153076302,357.73931870609283,1020,51,308.3378331491597,26.63136344188413,212104.64300787813,753.9267677888411,1,0,0,0,1,1,1,0,1.1446572571823663,BENIGN
60504,208787,12,45,4737,4440,739,1,862.5487411447914,158.4608138769707,1195,58,459.2128248674746,405.0646665868671,995284.961072641,1259.8529661852276,0,1,1,1,0,0,0,1,0.8963433747164511,BENIGN
38830,564679,44,45,10564,8023,604,91,290.9859861656116,221.04195741744084,1058,70,577.4763184106986,250.20774936401767,519580.14252042153,1128.812871701377,1,1,1,1,0,0,1,1,1.7886110241348452,BENIGN
15274,668756,21,25,13364,2197,1462,79,858.7181016057044,138.88220728017188,694,35,833.447789958381,309.4323548917058,305834.63434638333,1079.5548768915914,0,1,0,0,1,0,1,0,1.2909406682893314,BENIGN
54404,514258,18,8,12374,2514,1083,75,546.2546007684609,342.9582006153853,500,33,761.9139966418692,400.4566458361164,182063.5267768899,6054.870612066159,0,0,0,1,1,1,0,0,1.625222052755247,BENIGN
33739,779447,29,7,616,11581,179,83,345.8353627926341,65.04582875975599,379,87,117.856264396289,395.7242382189435,725409.4919550999,2614.3789177983267,0,0,1,1,0,0,1,1,0.9125003675763362,BENIGN
20826,770916,39,45,12738,8253,734,37,161.5889691565648,9.574945717633687,997,52,474.0321811634947,190.2986045983147,994239.401874186,1811.4590371808144,0,0,1,1,1,1,0,1,1.9188579925619056,BENIGN
48575,303989,22,40,7329,2666,974,92,413.6829975653286,227.59152618815284,7,27,692.7542018988828,377.73474033964254,776728.912049204,1112.8025848550658,1,1,0,0,0,1,1,1,1.0235110034650925,BENIGN
57565,234628,30,19,6042,5388,1296,18,216.2469873130548,121.09932987028628,912,65,414.55354103718975,328.90730920157495,97636.2174022078,5520.11731036119,0,0,1,0,0,0,1,0,1.0129617141979534,BENIGN
5307,269933,41,16,2893,12720,1234,26,690.0260653348064,144.6109656208872,901,73,77.30271212351651,85.0954349412136,460312.7707150022,102.21546284260002,1,1,1,0,0,1,0,0,1.9377636928302255,BENIGN
40317,396235,40,40,6429,9516,844,1,186.750883399146,298.6413461641916,463,62,642.8978725442593,116.65660077223988,821365.1890333149,6780.926734904974,0,0,1,0,1,1,1,0,1.6621878807645136,BruteForce
48558,177559,21,5,11601,7845,1482,67,471.4633642733048,17.85070408519087,228,54,739.4811899338277,99.14233082054542,76374.48554418395,120.78631683104643,0,0,1,0,0,0,0,1,0.8087183116642451,BENIGN
59846,522989,15,4,13612,7960,670,10,861.5543080246541,244.42182065014396,678,66,985.3105861776596,464.0648194859061,42046.695184457785,8300.106464978497,1,1,1,1,1,1,0,0,1.9596750290140732,BENIGN
58039,101377,36,24,10749,10003,174,20,58.374091629749,158.86884698110967,1161,17,294.2307175135366,356.7816965010746,422582.8010427394,214.19941273364617,0,1,1,0,0,0,1,0,1.433312314456741,BENIGN
4380,394584,2,25,10154,8227,302,73,292.656866993786,172.54785263214893,712,90,574.0227226848892,32.816493682962175,575201.4694265985,5419.2070996735565,1,0,1,0,1,1,1,1,1.476632266067508,BENIGN
45100,157463,27,23,7170,4794,732,90,949.4516136675396,272.9042108762825,482,75,685.9973538710256,122.22486768800506,710572.0022060773,8522.974709928201,0,0,1,1,1,1,1,0,1.2128363414893957,BENIGN
18557,442934,34,24,4586,638,1366,91,663.2271107466058,468.3610525849509,674,12,848.6652456546659,414.5044221577358,723847.8963261683,2264.6357952546327,0,0,1,1,0,1,1,0,1.4486035844351248,DDoS
49831,573190,28,38,4531,9506,1195,29,151.5392063326798,12.630507207886932,27,94,709.6661798859642,254.3869849343116,588401.8683820205,8249.04436989309,1,1,1,1,1,0,0,1,1.6449287282671057,BENIGN
24374,706939,23,13,4197,11043,990,89,197.81080816575744,198.68204342643804,1198,87,546.8067324258623,399.603138839349,328896.3183121691,6618.381702473488,1,1,0,0,0,0,1,0,0.8929419167229129,BENIGN
23413,585290,10,45,4134,1187,453,32,671.5910054573532,351.1925385379445,1371,88,506.1968473353645,39.47253795160273,342548.2269449756,2277.455337193752,0,1,1,1,0,1,0,0,1.4112803282853097,BENIGN
49032,235807,21,12,4158,3884,47,47,496.9798250427109,79.61481155042836,746,12,814.8185527866974,491.8137075152793,487979.1074762952,3440.4160001081,0,0,1,1,0,0,0,0,0.9199820966319676,BENIGN
60658,546901,47,32,14445,10436,44,15,131.5202331239669,35.080787856139224,1287,43,926.6837163684528,300.9318939475138,190828.3865105456,2289.103208991421,0,0,1,1,0,1,1,1,0.9530790547519944,BENIGN
30375,86366,19,23,5817,12142,1256,18,402.9435964813946,183.23241930761048,195,31,117.67867948046906,343.5081878924279,773392.8498413995,1965.3128827928283,0,0,0,1,0,1,0,1,1.3721534441968315,BENIGN
31916,688726,6,1,14832,14747,1361,88,707.2276568187982,202.4241243456791,606,18,145.61217459636435,313.90164655635306,923109.1386258756,1231.3788814694124,0,1,1,0,0,1,1,1,0.5735519781383558,BENIGN
6608,691739,32,23,2242,2578,307,67,866.0940132213233,479.70850794839504,351,78,133.77105817881034,57.197469946997046,154802.34582150713,9329.757775826336,1,1,1,0,0,1,0,1,1.412283212642587,BENIGN
15562,642397,1,34,10148,9663,1184,35,973.2789081830769,291.1857058649429,1228,5,489.0791369119425,168.8706481032754,751256.5149514143,7362.075984701039,0,1,1,1,1,0,1,0,0.7815339279627167,PortScan
17653,670661,16,42,14037,5987,101,67,190.97501986973785,97.11124916226456,398,97,689.1684188189283,450.649755906145,179083.66646468657,5538.030944374587,0,0,0,1,1,1,1,1,1.2706822503450923,BruteForce
60292,937382,5,45,2882,10026,1390,73,757.0885314704979,50.50927828081464,1425,85,157.97317061282757,367.6151510549317,848870.6095986866,7012.154468853574,1,0,0,1,0,1,0,1,1.001649676624537,BENIGN
56902,18074,24,43,10921,9379,923,23,843.0585679509434,335.7773234037852,16,68,912.4427073518656,114.6415819447782,93880.34013235448,7377.106688900394,0,1,1,1,0,1,1,0,0.5188380197403673,BENIGN
23439,133542,27,34,10359,8713,117,6,364.6531238919653,341.43918991461425,811,11,248.72314026780032,202.9547718304181,980041.073663986,5298.130087873018,1,1,0,0,1,1,0,1,0.7282749697948572,BENIGN
